	id	name	is_closed	latitude	longitude	address	rating	categories
2089	K5Q2vkF5UpytV9Q1rB-5Yg	Akira Back	False	43.64541	-79.3923	80 Blue Jays Way	4.0	Japanese
2090	vO4rIXzsK3aWn1EZ4cHwXQ	Mother Tongue	False	43.64739	-79.39327	348 Adelaide Street W	4.0	Cocktail Bars
2091	a-Mo7Ipu_c5y21mmg0-F7g	Agio	False	43.67599	-79.45066	1351 St Clair Avenue W	4.5	Italian
2092	VkdUpbDrxaPGdNXpWpKh9Q	Love Chix	False	43.6696641	-79.4486514	33 Powerhouse Street	4.0	Chicken Shop
2093	OlklbRrfBIlc6obPtZPF3w	CANO Restaurant	False	43.67871	-79.44058	1108 St Clair Avenue W	4.5	Italian
2094	rHxc9sR5ELjboLqd_fUzJg	Barista & Chef	False	43.6794533	-79.4374528	1006 Saint Clair Avenue W	4.5	Mediterranean
2095	02Ycww2etUAxorZb5gIM8Q	Tre Mari Bakery	False	43.6765	-79.44868	1311 Saint Clair Avenue W	4.5	Bakeries
2096	86W-L1l70wL-7n0lSfoY-Q	Rush Hour	False	43.67111	-79.44037	1438A Dufferin Street	4.5	Portuguese
2097	nQxYkbV4P2h2HqJB0nfpxw	Rio 40 Restaurant	False	43.67747	-79.44643	1256 Saint Clair Avenue West	4.0	Brazilian
2098	ERnG-1q3igX3VSgm5uLZ6A	Pizza e Pazzi	False	43.678	-79.44385892512817	1182 St Clair Avenue W	4.0	Pizza
2099	Q3SdFs_6P3BPhPPywHZqBQ	Khmer Thai Restaurant	False	43.67937	-79.43781	1018 St Clair Avenue W	4.0	Thai
2100	2cYTy7YlmlS9uuuQI1Trzg	Piri Piri Grill	False	43.6662515314375	-79.4497762620449	1444 Dupont Street	3.5	Portuguese
2101	W8Rv62fsDCbDp0L-Vl1NFg	Frank’s Pizza House	False	43.67686	-79.44926	1352 St Clair Avenue W	3.5	Pizza
2102	a4MVM9E9022sYFrrYWy9DQ	Marcello’s pizzeria	False	43.67783	-79.4425399	1163 Saint Clair Avenue W	4.0	Pizza
2103	mBWx_YzT-ZQPqqPGcBsiwQ	King's Tacos	False	43.67803	-79.4440599	1190 St Clair Avenue W	4.0	Mexican
2104	H9oFWXHcqaM16WIw_smZAA	Atomic 10	False	43.67849	-79.43952	145 Lauder Ave	4.5	Mexican
2105	Cx0o524EbpLh8Luvjx6DMw	Parallel	False	43.6694450818033	-79.4385803863406	217 Geary Avenue	4.0	Mediterranean
2106	GlxE_VRBdSMxzug_d9XnAg	Tuckshop Kitchen	False	43.66499	-79.45568	1640 Dupont Street	4.5	Sandwiches
2107	R2ngkZC6KtJwRK_fmJk4WA	DeSotos Eatery	False	43.6786263	-79.4396588	1079 St Clair Avenue West	4.0	Gastropubs
2108	eAC2IhOVB42IZQZIG2McKg	Balzac's Coffee Roasters	False	43.670364	-79.448855	29 Powerhouse Street	4.0	Coffee Roasteries
2109	WdB_1TDZanjfBcT2Xj5Ljg	Boo Radley's Junction Bar and Grill	False	43.66614	-79.45028	1482 Dupont Street	3.5	Bars
2110	5dCc97soE5SUbHagsf6BXg	The Greater Good Bar	False	43.6692689674341	-79.4390478949696	229 Geary Avenue	4.0	Bars
2111	r_BrIgzYcwo1NAuG9dLbpg	Pai Northern Thai Kitchen	False	43.64784	-79.38872	18 Duncan Street	4.5	Thai
2112	JMiaNitMzMbJm6Kh0RbT5A	Canoe	False	43.646954	-79.382159	66 Wellington Street  W	4.0	Canadian (New)
2113	4MQaqhBUJCpghGukSWNq7w	The Loose Moose	False	43.64522746	-79.3838502	146 Front Street West	3.5	Sports Bars
2114	FJMMPL3pxAPYGEPB0Hwlhw	TOCA	False	43.6453201	-79.3871017	181 Wellington Street W	4.0	Italian
2115	CM7IDKFxV6p5FdptjXsr8A	Kellys Landing	False	43.6448899	-79.38305	123 Front Street W	3.5	Sports Bars
2116	tngl2VZ4VGpK3qFpmU0NMw	Scaddabush Italian Kitchen & Bar	False	43.644834	-79.385439	200 Front Street West	3.5	Italian
2117	mZRKH9ngRY92bI_irrHq6w	Richmond Station	False	43.6513729	-79.379285	1 Richmond Street W	4.5	Canadian (New)
2118	w5-llUi5t59YZRI_dOSi0w	Library Bar	False	43.6461717	-79.3811365	100 Front Street W	4.0	Lounges
2119	Yl2TN9c23ZGLUBSD9ks5Uw	Byblos	False	43.647546	-79.388123	11 Duncan Street	4.5	Mediterranean
2120	D1lAVtlav4atQTJnIvtcpw	Taverna Mercatto	False	43.6426722096442	-79.3827601467308	120 Bremner Boulevard	3.5	Italian
2121	Iu-I5LHQ4cDuPnG64gC_vA	WVRST Union Station	False	43.644936	-79.381269	65 Front Street West	4.0	Beer Bar
2122	Dv0OHpQSL4hOGl2KAEVvlA	Jack Astor's	False	43.64540418	-79.38391596	144 Front Street West	3.0	Canadian (New)
2123	exysqt4RqxkF9I8Z2NEUsQ	King Taps	False	43.6486379269	-79.3817439	100 King Street W	4.0	Canadian (New)
2124	L5Vpsyc48MrtJjFHT1UPAg	Amano	False	43.6450963014254	-79.381767085136	65 Front Street W	3.5	Italian
2125	Jjg1NoiiAhPB82X-96QWMA	Union Chicken	False	43.6448546600463	-79.3816612327145	65 Front Street W	3.5	Chicken Shop
2126	QFPS9JBNdOOHVP0C3pSslw	Earls Kitchen + Bar	False	43.6480134620711	-79.3839246431072	150 King Street West	3.5	Canadian (New)
2127	AQJPI5rnkb7pBnBMWtSjvw	The Shore Club - Toronto	False	43.6456057670746	-79.3865740299225	155 Wellington Street W	4.0	Seafood
2128	kxo3Zz_JIEUGkJHl9kUiKg	Bymark	False	43.64713	-79.381643	66 Wellington Street W	3.5	Canadian (New)
2129	ocLnCE2E29j-CoBQj1yaSA	Cafe Landwer - Adelaide & University	False	43.64875	-79.38491	165 University Avenue	4.0	Cafes
2130	gy5pr5bFAjOL5rERSdMCLg	The Keg Steakhouse + Bar - York Street	False	43.650011481693866	-79.38395891300931	165 York Street	4.0	Steakhouses
2131	r_BrIgzYcwo1NAuG9dLbpg	Pai Northern Thai Kitchen	False	43.64784	-79.38872	18 Duncan Street	4.5	Thai
2132	JMiaNitMzMbJm6Kh0RbT5A	Canoe	False	43.646954	-79.382159	66 Wellington Street  W	4.0	Canadian (New)
2133	4MQaqhBUJCpghGukSWNq7w	The Loose Moose	False	43.64522746	-79.3838502	146 Front Street West	3.5	Sports Bars
2134	tngl2VZ4VGpK3qFpmU0NMw	Scaddabush Italian Kitchen & Bar	False	43.644834	-79.385439	200 Front Street West	3.5	Italian
2135	CM7IDKFxV6p5FdptjXsr8A	Kellys Landing	False	43.6448899	-79.38305	123 Front Street W	3.5	Sports Bars
2136	mZRKH9ngRY92bI_irrHq6w	Richmond Station	False	43.6513729	-79.379285	1 Richmond Street W	4.5	Canadian (New)
2137	w5-llUi5t59YZRI_dOSi0w	Library Bar	False	43.6461717	-79.3811365	100 Front Street W	4.0	Lounges
2138	exysqt4RqxkF9I8Z2NEUsQ	King Taps	False	43.6486379269	-79.3817439	100 King Street W	4.0	Canadian (New)
2139	Yl2TN9c23ZGLUBSD9ks5Uw	Byblos	False	43.647546	-79.388123	11 Duncan Street	4.5	Mediterranean
2140	kxo3Zz_JIEUGkJHl9kUiKg	Bymark	False	43.64713	-79.381643	66 Wellington Street W	3.5	Canadian (New)
2141	FJMMPL3pxAPYGEPB0Hwlhw	TOCA	False	43.6453201	-79.3871017	181 Wellington Street W	4.0	Italian
2142	D1lAVtlav4atQTJnIvtcpw	Taverna Mercatto	False	43.6426722096442	-79.3827601467308	120 Bremner Boulevard	3.5	Italian
2143	Iu-I5LHQ4cDuPnG64gC_vA	WVRST Union Station	False	43.644936	-79.381269	65 Front Street West	4.0	Beer Bar
2144	QFPS9JBNdOOHVP0C3pSslw	Earls Kitchen + Bar	False	43.6480134620711	-79.3839246431072	150 King Street West	3.5	Canadian (New)
2145	Dv0OHpQSL4hOGl2KAEVvlA	Jack Astor's	False	43.64540418	-79.38391596	144 Front Street West	3.0	Canadian (New)
2146	L5Vpsyc48MrtJjFHT1UPAg	Amano	False	43.6450963014254	-79.381767085136	65 Front Street W	3.5	Italian
2147	Jjg1NoiiAhPB82X-96QWMA	Union Chicken	False	43.6448546600463	-79.3816612327145	65 Front Street W	3.5	Chicken Shop
2148	gy5pr5bFAjOL5rERSdMCLg	The Keg Steakhouse + Bar - York Street	False	43.650011481693866	-79.38395891300931	165 York Street	4.0	Steakhouses
2149	AQJPI5rnkb7pBnBMWtSjvw	The Shore Club - Toronto	False	43.6456057670746	-79.3865740299225	155 Wellington Street W	4.0	Seafood
2150	ocLnCE2E29j-CoBQj1yaSA	Cafe Landwer - Adelaide & University	False	43.64875	-79.38491	165 University Avenue	4.0	Cafes
2151	aLcFhMe6DDJ430zelCpd2A	Khao San Road	False	43.646412027881496	-79.39361985450327	11 Charlotte Street	4.0	Thai
2152	KpEu3vvj1ruoID0T3lmD4Q	Mira	False	43.64417	-79.39639	420A Wellington Street W	4.5	Peruvian
2153	B70iTJjcPkuYn8ouUewWgw	Gusto 101	False	43.645002131066	-79.400309337027	101 Portland Street	4.0	Italian
2154	ZumOnWbstgsIE6bJlxw0_Q	Jacobs & Co. Steakhouse	False	43.64539876116	-79.3980279011192	12 Brant Street	4.5	Steakhouses
2155	_cjPEH9wXhKS-HQe_U3M4Q	Le Sélect Bistro	False	43.643905577145816	-79.39685231028895	432 Wellington Street W	4.0	French
2156	b4LmLgVdbhM-nc1IZc5Weg	Rodney's Oyster House	False	43.644948	-79.396846	469 King Street W	4.0	Seafood
2157	VRwT0pscR5vESCrAnUpNwQ	Wilbur Mexicana	False	43.64494	-79.39866	552 King Street W	4.0	Mexican
2158	r_BrIgzYcwo1NAuG9dLbpg	Pai Northern Thai Kitchen	False	43.64784	-79.38872	18 Duncan Street	4.5	Thai
2159	snw9iNNLpFYZeHotW00uVA	Lee	False	43.64723	-79.39931	497 Richmond St W	4.0	Asian Fusion
2160	uPa5hrWmHm0n1l4MSyVMGQ	Aloette	False	43.64855831176563	-79.395963	163 Spadina Avenue	4.5	French
2161	4BBda3yy_8GXGmYLcgggHw	Pizzeria Libretto	False	43.64432	-79.39874	545 King Street W	4.0	Pizza
2162	EEIz44ewHhOKmfTloAK13g	Alo Restaurant	False	43.64851	-79.39584	163 Spadina Avenue	4.5	Bars
2163	bDgmLfAh_TWRCHEYC8hbpQ	The Keg Steakhouse + Bar	False	43.64508	-79.39897	560 King Street W	4.0	Steakhouses
2164	K5Q2vkF5UpytV9Q1rB-5Yg	Akira Back	False	43.64541	-79.3923	80 Blue Jays Way	4.0	Japanese
2165	h8vVxwP6FnlkRDONKBHT-w	Chubby's Jamaican Kitchen	False	43.64532	-79.40066	104 Portland Street	4.0	Caribbean
2166	A7waf6G3cvnLfAqKeLL8DA	Buca	False	43.64462	-79.40045	604 King Street W	4.0	Italian
2167	LBQD0H2109oltJNF1raLWA	The Haam	False	43.64743	-79.39308	342 Adelaide St W	4.0	Japanese
2168	oKZPgeCOxnVSxudYcn1OtQ	Cibo Wine Bar	False	43.64521	-79.39737	522 King Street W	3.5	Wine Bars
2169	7ppWunvrIURnEZi5nUB_7g	Baro	False	43.644851	-79.396964	485 King Street West	3.5	Cocktail Bars
2170	h_4dPV9M9aYaBliH1Eoeeg	Wvrst	False	43.64418555054	-79.401014855291	609 King Street W	4.0	German
2171	qPVqfJAzC8APF8aWGBtFRA	Antler Kitchen & Bar	False	43.64985	-79.43059	1454 Dundas Street West	4.5	Canadian (New)
2172	3YKV1eralyrKQqoWOTJMDA	Giulietta	False	43.65353	-79.42764	972 College Street	4.0	Italian
2173	HHvO4MgBFabsmlInou6viQ	Le Baratin	False	43.65007	-79.4351	1600 Dundas Street. W	4.5	French
2174	zEwQJl9haP5BYIl0peOpGA	Sugo	False	43.65825	-79.44227	1281 Bloor Street W	4.5	Italian
2175	FfJD4vO-iYUL2Kr0WWzNYg	The Caledonian	False	43.65439	-79.42355	856 College Street	4.5	Pubs
2176	1DtyA7pnc66hTkv64lKlzw	Takht-e Tavoos	False	43.6524676	-79.4329894	1120 College Street	4.5	Persian/Iranian
2177	fN_I3jP7RD2llubTvhXtKQ	Good Fork	False	43.649878146252064	-79.43341616349892	1550 Dundas Street W	4.0	Breakfast & Brunch
2178	-ltD-dHqdZ5-wjAMKYa6Ng	La Bella Managua	False	43.66232	-79.42495	872 Bloor Street W	4.5	Latin American
2179	3glVZZh_vyZH1VvPU0307A	Enoteca Sociale	False	43.6496799	-79.42567	1288 Dundas St W	4.0	Italian
2180	G9jwU3O0HOXTHt43eJi2mg	Imanishi Japanese Kitchen	False	43.64969	-79.42657	1330 Dundas Street W	4.0	Japanese
2181	DD_dSlQKcln7VXbN1qxcLA	Selam Restaurant & Lounge	False	43.66279	-79.42269	812 Bloor Street W	4.5	Ethiopian
2182	7DW2fsInJRfOHMTj2Z6fJw	Brock Sandwich	False	43.6589060728554	-79.4405779422183	1260 Bloor Street W	4.5	Salad
2183	QPVc_HQYcQicsowyeMPpkA	Tallboys Craft Beer House	False	43.66256	-79.42382	838 Bloor Street W	4.0	Pubs
2184	DLkaSKMoeeQO-_1C_lzh2A	Bairrada Churrasqueira Grill	False	43.65329	-79.42868	1000 College Street	3.5	Portuguese
2185	7HrCELR6uv2HkgL7aT_hcQ	Chiado	False	43.654186841827	-79.424246886555	864 College Street	4.0	Seafood
2186	TR6vgFkV1RNv7uPyOSBzjw	The Four Seven	False	43.65876	-79.43993	1211 Bloor Street  W	4.5	Tapas/Small Plates
2187	gtcsOodbmk4E0TulYHnlHA	Northwood	False	43.66248	-79.42204	815 W Bloor Street	4.0	Cafes
2188	LAqGKns1zklhNF-tbbSCEQ	Burdock	False	43.6594874003951	-79.4378667938658	1184 Bloor Street W	3.5	Breweries
2189	mw69E3vLAbN-ra92f5Y8ZQ	Black Cat Espresso Bar	False	43.65278	-79.43235	1104 College Street	4.5	Coffee & Tea
2190	MgD7UK2QY1uSllFtKMxkTA	Ten	False	43.65257	-79.43349	1132 College Street	4.5	Canadian (New)
2191	XD0LjNuPPwJPsTAHecUh7A	Terroni	False	43.6800112830789	-79.3905191478574	1095 Yonge Street	3.0	Italian
2192	K3NW8TEu4QRQvFvHer8v4A	Joso's	False	43.6751099	-79.39607	202 Davenport Road	4.5	Seafood
2193	_T7f2wUgNlJqxsR-cR89SQ	Scaramouche Restaurant Pasta Bar & Grill	False	43.68155	-79.39991	1 Benvenuto Place	4.5	French
2194	uGLAEGqeJa4jtP1Io0sOrg	Mineral	False	43.67763	-79.38947	1027 Yonge Street	4.5	Noodles
2195	o19vbA9-BuvHXrE4nYJ60A	The Rebel House	False	43.67763	-79.39008	1068 Yonge Street	3.5	Pubs
2196	lDpVyjENOz_qbxbRoyBi8w	Black Camel	False	43.677122232751	-79.389209714264	4 Crescent Road	4.5	Sandwiches
2197	XWTPNfskXoUL-Lf32wSk0Q	Rosedale Diner	False	43.68036	-79.3912299	1164 Yonge Street	3.5	Diners
2198	pdxD8dFqMImWmeBMU42wmg	Sorrel	False	43.6802406	-79.3911819	1158 Yonge Street	3.5	Mediterranean
2199	Lzj-_QdzL2bLeHd_bC88Fg	Quanto Basta	False	43.67874	-79.39051	1112 Yonge Street	3.5	Italian
2200	O_UC_izJXcAmkm6HlEyGSA	Playa Cabana	False	43.6759577692695	-79.4011840224266	111 Dupont Street	4.0	Mexican
2201	BQDFlWHyabvHIlx6HGxR3Q	Pantry	False	43.6783169543193	-79.3901964494139	1094 Yonge Street	4.0	Breakfast & Brunch
2202	ManqIzD8g7_mzzb_rY4iGw	Grandma Loves You	False	43.677846	-79.3901081050852	1084 Yonge Street	5.0	Sandwiches
2203	8BT-nH2aWf6nyIdK797OHA	Avant Gout Restaurant	False	43.67864	-79.39045	1108 Yonge Street	4.0	French
2204	CNPnbJlMmCx08geOvDmH7A	Blu Ristorante	False	43.67237	-79.39586	90 Avenue Road	4.0	Italian
2205	OJ6zfenoK-eBNI7vvNrOsg	Fieramosca	False	43.66963	-79.39719	36A Prince Arthur Avenue	4.5	Italian
2206	JG9UpsFR6hrqQqsKh_RyaQ	PLANTA Yorkville	False	43.67028	-79.38945	1221 Bay Street	4.0	Vegetarian
2207	u71djaZjecGVU1MqMevQ4g	Ristorante Sotto Sotto	False	43.67374	-79.39646	120 Avenue Road	4.0	Italian
2208	VA95qAV2PRH9gtTi2Vfv4Q	Trattoria Nervosa	False	43.67101	-79.39104	75 Yorkville Avenue	4.0	Italian
2209	n_-CwlqV8fzEIUPky8Ibtw	The Oxley	False	43.67059	-79.39304	121 Yorkville Avenue	4.0	Pubs
2210	1PJpo48hSChCbriXEHGSjw	Opus Restaurant	False	43.66921	-79.3972299	37 Prince Arthur Avenue	4.0	Wine Bars
2211	9GKi6rHN_0FRdcVahyIOXQ	Oyster Boy	False	43.6452243474777	-79.4143338791601	872 Queen Street W	4.0	Seafood
2212	_cVCzKQGt23KKW1M07Yvkw	Jules Bistro	False	43.64502	-79.41592	924 Queen Street West	4.0	French
2213	RyDiwx4xD3Lx8sWHx1aFlQ	Smoque N' Bones	False	43.6457027819391	-79.4107432752393	869 Queen Street W	4.0	Barbeque
2214	x6fYvse8sBOZf9y8BOZZmA	Mamakas Taverna	False	43.64596	-79.41986	80 Ossington Avenue	4.0	Greek
2215	ZdaZwXC0FByDY3EwNELphw	Union	False	43.64577	-79.41974	72A Ossington Avenue	4.0	French
2216	xwmwTpzw9XSwK-UT5Ka3HQ	Bellwoods Brewery	False	43.64713	-79.42015	124-126 Ossington Avenue	4.0	Breweries
2217	AUejVfLtBF_aOFipdT2Rig	Le Swan	False	43.6452699	-79.4149	892 Queen St W	4.5	French
2218	mzREMIknfmagJugibXrCsQ	Pho Tien Thanh	False	43.6455399	-79.41896	57 Ossington Avenue	4.0	Vietnamese
2219	StjUke9uj6T6qB4hpyzMMA	Fresh on Crawford	False	43.64519513603137	-79.41497666652931	894 Queen Street W	3.5	Vegan
2220	r6pMpFJ2LFY_5cW_BMTOfQ	Matty’s Patty’s Burger Club	False	43.6452257	-79.4126735	923a Queen St W	3.5	Burgers
2221	JEXasd9XUHFbt_fIdmdK8g	La Banane	False	43.64904	-79.4203	227 Ossington Avenue	4.5	French
2222	cWtUKKsnEYy1WeR1aEdyMA	Fonda Lola	False	43.64484	-79.41658	942 Queen Street W	3.5	Mexican
2223	tZOMaekNJl9Jhn9Blo6N1g	Mother Cocktail Bar	False	43.64524	-79.41435	874 Queen Street W	4.5	Cocktail Bars
2224	zHNk2BnANwkvHvaXD7yYsg	Té	False	43.64575	-79.41964	70 Ossington Avenue	4.0	Asian Fusion
2225	McVmSLVRJBDWIuQO7D6GJg	Soos	False	43.6462593	-79.4197464	94 Ossington Avenue	4.0	Malaysian
2226	GhVfSRnwSLVyP9BF9hT4ig	Tanto	False	43.6448927	-79.4158699	922 Queen Street West	4.0	Steakhouses
2227	7gnYWanhD6O7qOF-NfPNhA	Frankie's	False	43.6445099	-79.41842	994 Queen Street W	4.0	Breakfast & Brunch
2228	dy0O7DaSUd49NZWSEtvz_g	Foxley Bistro and Bar	False	43.64865	-79.42024	207 Ossington Avenue	4.0	Asian Fusion
2229	KVpvE6pOPM9KMvak4HFsNg	Pizzeria Libretto	False	43.64898	-79.42021	221 Ossington Avenue	4.0	Pizza
2230	Ww-qDl1G9Kr7igS3ouA_Cw	Boehmer	False	43.64633	-79.41918	93 Ossington Avenue	3.5	Canadian (New)
2231	qPVqfJAzC8APF8aWGBtFRA	Antler Kitchen & Bar	False	43.64985	-79.43059	1454 Dundas Street West	4.5	Canadian (New)
2232	3glVZZh_vyZH1VvPU0307A	Enoteca Sociale	False	43.6496799	-79.42567	1288 Dundas St W	4.0	Italian
2233	G9jwU3O0HOXTHt43eJi2mg	Imanishi Japanese Kitchen	False	43.64969	-79.42657	1330 Dundas Street W	4.0	Japanese
2234	3YKV1eralyrKQqoWOTJMDA	Giulietta	False	43.65353	-79.42764	972 College Street	4.0	Italian
2235	JEXasd9XUHFbt_fIdmdK8g	La Banane	False	43.64904	-79.4203	227 Ossington Avenue	4.5	French
2236	FfJD4vO-iYUL2Kr0WWzNYg	The Caledonian	False	43.65439	-79.42355	856 College Street	4.5	Pubs
2237	xwmwTpzw9XSwK-UT5Ka3HQ	Bellwoods Brewery	False	43.64713	-79.42015	124-126 Ossington Avenue	4.0	Breweries
2238	HHvO4MgBFabsmlInou6viQ	Le Baratin	False	43.65007	-79.4351	1600 Dundas Street. W	4.5	French
2239	YHubCF0Ua0uC6HC2tm-arQ	The Federal	False	43.6497699	-79.43011	1438 Dundas Street W	4.0	Breakfast & Brunch
2240	6hGEIpALyUhte4grCY8Hog	The Opium Bar	False	43.64928	-79.42628	1321 Dundas Street West	4.5	Whiskey Bars
2241	xK38ZXv5fE8YsRPCHg1sJw	La Chingada	False	43.6495234427446	-79.4242079757355	1242 Dundas Street West	4.5	Mexican
2242	0mM_smCpKeKaL0MPMKOLFg	Sukho Thai	False	43.6498108	-79.4302673	1442 Dundas Street W	3.5	Thai
2243	q5xrVJ4kivx_yEfJeOKNYQ	Bar Isabel	False	43.654631	-79.4207738	797 College Street	4.0	Spanish
2244	KVpvE6pOPM9KMvak4HFsNg	Pizzeria Libretto	False	43.64898	-79.42021	221 Ossington Avenue	4.0	Pizza
2245	yQS7bWaBhhGZJ1zeXku4yA	Imm Thai Kitchen	False	43.65484	-79.41598	651 College Street	4.5	Thai
2246	x6fYvse8sBOZf9y8BOZZmA	Mamakas Taverna	False	43.64596	-79.41986	80 Ossington Avenue	4.0	Greek
2247	NHN1TrCENIyQoVA77phjwA	Hawk & Chick	False	43.64977	-79.42955	1426 Dundas Street W	4.5	Korean
2248	dy0O7DaSUd49NZWSEtvz_g	Foxley Bistro and Bar	False	43.64865	-79.42024	207 Ossington Avenue	4.0	Asian Fusion
2249	ZdaZwXC0FByDY3EwNELphw	Union	False	43.64577	-79.41974	72A Ossington Avenue	4.0	French
2250	_cVCzKQGt23KKW1M07Yvkw	Jules Bistro	False	43.64502	-79.41592	924 Queen Street West	4.0	French
2251	_Gv5HPQBM3fzI9bOUYFYuw	The House On Parliament	False	43.66359	-79.36794	454 Parliament Street	4.0	British
2252	-smUKwiwkWmz1qWUcgqYsg	Cafe Oro Di Napoli	False	43.6514257145518	-79.3721591972351	75 Jarvis Street	4.5	Pizza
2253	ALkOqlWODyxPg5VSp0HLrg	Zakkushi On Carlton	False	43.66343	-79.37062	193 Carlton Street	4.0	Japanese
2254	QF4tRJ-ot7dYwebAsn0seg	Mengrai Thai	False	43.6541	-79.366917	82 Ontario Street	4.0	Thai
2255	-PL-4fFYPYrOjnNd0lO4Lg	Stout Irish Pub	False	43.6639	-79.36894	221 Carlton Street	4.0	Irish Pub
2256	awgfKOBPuxqsjDHgcxSwbw	Gusto 501	False	43.65464	-79.3595	501 King Street E	4.0	Italian
2257	sQ2dJZ-oHWe2rs0QFLOUJQ	Souk Tabule	False	43.653832	-79.354442	494 Front Street E	4.5	Middle Eastern
2258	NooY4FfxERe2w8zLvDNdiw	Saigon PAI	False	43.663435	-79.367799	446 Parliament Street	4.5	Thai
2259	V1FSee0pZ-yReDQ28SAO3g	White Lily Diner	False	43.65881	-79.3511599	678 Queen Street E	4.5	Breakfast & Brunch
2260	6og1X463mhKfG0voP6CIeA	Maya Bay Thai	False	43.66447	-79.3682	252 Carlton Street	4.5	Thai
2261	fGdUxfeEWp9pn2sAa9rv2w	Roselle	False	43.6535912	-79.3621063	362 King Street E	4.5	Bakeries
2262	0QjROMVW9ACKjhSEfHqNCQ	Mi Mi Restaurant	False	43.66637	-79.34911	688 Gerrard Street E	4.0	Vietnamese
2263	ZfhlsOy-RmW_oShcPR6iWw	Café Zuzu	False	43.65992	-79.36271	555 Dundas Street E	4.5	Cafes
2264	hrrPxT846kLGs7ehEtLmRg	Salt and Tobacco	False	43.66536	-79.3681299	521 Parliament Street	4.5	Pizza
2265	C4sVRSWeWuXo0OtnXewsjQ	Fusaro's	False	43.65341	-79.36956	294 Richmond Street East	4.0	Italian
2266	7oEKIG7d1ttPRejppZ3WIA	Lady Marmalade	False	43.66319	-79.35134	265 Broadview Avenue	4.0	Breakfast & Brunch
2267	zYXG5RsbxiOkZeJ7yAEj3Q	The Lansdowne Cone	False	43.6599009	-79.3625512	555 Dundas Street E	4.0	Ice Cream & Frozen Yogurt
2268	IhM1UBvAMM5Fia4f_v1wdQ	El Nahual Tacos	False	43.666945	-79.36922000060865	556 parliament st	4.5	Mexican
2269	c6f8wBjPLDzyubEBqgcMnw	Fahrenheit Coffee	False	43.65244524304	-79.372932326803	120 Lombard Avenue	4.5	Coffee & Tea
2270	exs56JDSWmPWQ3dQOdjHag	Kibo Sushi House	False	43.66569	-79.3682199	533 Parliament Street	4.0	Japanese
2271	Zq9WPT7ZAOYlQ0GV8OQWKQ	Cluck Clucks	False	43.6497687124273	-79.3660896960711	222 The Esplanade	4.5	Chicken Shop
2272	mZRKH9ngRY92bI_irrHq6w	Richmond Station	False	43.6513729	-79.379285	1 Richmond Street W	4.5	Canadian (New)
2273	oE1EuKY2GmpfIiSGy3YmGw	Ardo Restaurant	False	43.65103	-79.36839	243 King Street E	4.0	Italian
2274	-smUKwiwkWmz1qWUcgqYsg	Cafe Oro Di Napoli	False	43.6514257145518	-79.3721591972351	75 Jarvis Street	4.5	Pizza
2275	Sk0Ycurq7D083Qs8x65b_Q	George Restaurant	False	43.65337263523713	-79.37432933100068	111 Queen Street E	4.5	Canadian (New)
2276	YtfQQHdcQ_bGl2V0Agxw1A	Bindia Indian Bistro	False	43.6486948	-79.3719955	16 Market St.	4.0	Indian
2277	trKyIRyjKqVSZmcU0AnICQ	Pearl Diver	False	43.65163	-79.37375	100 Adelaide Street E	4.0	Seafood
2278	fQwB9Z98YEhkJit7c3z51A	The Carbon Bar	False	43.6531872633836	-79.3747868765724	99 Queen Street East	4.0	Barbeque
2279	O-uIEuv7JLUHajkemx_sVw	Beerbistro	False	43.649467134996364	-79.3771696548727	18 King Street E	4.0	Bistros
2280	fobkeIEzbJtej-udG4UoRg	Madrina Bar y Tapas	False	43.64971833602106	-79.35967868465576	2 Trinity Street	4.0	Tapas Bars
2281	QF4tRJ-ot7dYwebAsn0seg	Mengrai Thai	False	43.6541	-79.366917	82 Ontario Street	4.0	Thai
2282	G-cbWSrIddcCFUZqRdKvCA	The Corner Place	False	43.6497699	-79.3713	11 Jarvis Street	3.5	Canadian (New)
2283	165eSyTOWmpfDfWDXo4f6A	The Chef's House	False	43.6508897483282	-79.3691753875628	215 King Street E	3.5	Canadian (New)
2284	k3fn9JFiNLNy2q5p0cE1kg	Carisma	False	43.65032	-79.37596	15 Toronto Street	4.0	Italian
2285	0a2O150ytxrDjDzXNfRWkA	Miku	False	43.6412346	-79.3773697	105-10 Bay Street	4.0	Japanese
2286	aPwWn5KBNMOEYjlYwXRORw	Market Street Catch	False	43.648537	-79.3719269	14 Market Street	3.5	Seafood
2287	DizSoX0FqH_EvXSHW6wEIQ	Le Petit Déjeuner	False	43.65061	-79.37023	191 King Street E	3.5	Breakfast & Brunch
2288	UxWH8zRYIBgs6Q2oykvRdw	Cluny Bistro & Boulangerie	False	43.6505879	-79.3578962	35 Tank House Lane	3.5	French
2289	Gl6xFX8vM5dqknF9azPCMQ	The Keg Steakhouse + Bar - Esplanade	False	43.64677055042841	-79.37472901368122	26 The Esplanade	4.0	Steakhouses
2290	D9Uf7UmU2KlgS_H8lJwOrA	Bolet's Burrito	False	43.65004	-79.36793	134 Lower Sherbourne	4.0	Mexican
2291	r_BrIgzYcwo1NAuG9dLbpg	Pai Northern Thai Kitchen	False	43.64784	-79.38872	18 Duncan Street	4.5	Thai
2292	Yl2TN9c23ZGLUBSD9ks5Uw	Byblos	False	43.647546	-79.388123	11 Duncan Street	4.5	Mediterranean
